name,value,year,lastValue,rank
Philips,4446.8,2003.2,4455.40000000001,44
Audi,4445.40000000006,2006.4,4375.29999999997,55
炎,4445,2002.5,4442,43
深海之地,4442.70000000003,2011.7,4371.59999999993,68
Corona,4442.2,2014.8,4435.3,87
炎,4442,2002.4,4439,43
Adobe,4440.90000000002,2011.7,4402.19999999996,69
土,4440.80000000003,2014.2,4376.89999999994,85
海克斯城,4439.20000000001,2010.2,4421.59999999998,62
炎,4439,2002.3,4436,43
Jack Daniel's,4438.99999999999,2012.3,4410.00000000001,75
Philips,4438.2,2003.3,4446.8,44
Danone,4437.79999999999,2003.8,4412.70000000001,44
Johnnie Walker,4437.59999999997,2017.1,4405,95
炎,4436,2002.2,4433,43
Corona,4435.3,2014.7,4428.39999999999,87
Shell,4435.00000000004,2010.9,4386.99999999998,65
Johnnie Walker,4434.19999999998,2012.3,4389.80000000002,76
adidas,4433.09999999998,2006.3,4385.40000000002,54
炎,4433,2002.1,4430,43
Colgate,4432.49999999999,2000.1,4417,32
弗雷尔卓德,4431.60000000004,2005.4,4385.69999999998,51
风,4431.50000000002,2005.7,4381.99999999995,52
烈阳,4430.00000000004,2010.9,4381.99999999998,66
炎,4430,2002,4430,43
Philips,4429.59999999999,2003.4,4438.2,44
Johnnie Walker,4428.5,2015.5,4450.79999999998,90
Corona,4428.39999999999,2014.6,4421.5,87
瓦罗兰平原,4427.39999999997,2015.3,4368.60000000003,90
星空部落,4426.80000000005,2013.4,4371.59999999997,82
Burberry,4426.69999999992,2012.1,4342,72
Tiffany & Co.,4423.79999999998,2010.8,4386.70000000002,64
海克斯城,4421.59999999998,2010.1,4404,61
Corona,4421.5,2014.5,4414.60000000001,87
召唤师起源,4421.00000000004,2006.2,4327.99999999992,53
Philips,4421,2003.5,4429.59999999999,44
冰,4420.59999999994,2010.1,4351,62
海克斯城,4419,2007.5,4382.20000000003,58
海克斯城,4418.5,2008.5,4455.39999999997,60
Johnson & Johnson,4417.89999999996,2012.1,4378,73
Colgate,4417,2000,4417,33
Cartier,4416.5,2010.5,4343.60000000007,63
Chanel,4416,2004,4405.90000000001,47
Hyundai,4415.50000000003,2006.9,4377.99999999998,56
金,4415,2007.5,4383.00000000003,59
Corona,4414.60000000001,2014.4,4407.7,87
瓦罗兰教会,4414.19999999997,2012.3,4349.80000000003,77
FedEx,4414,2014,NA,84
Danone,4412.70000000001,2003.7,4387.59999999998,44
Philips,4412.40000000001,2003.6,4421,44
Jack Daniel's,4410.00000000001,2012.2,4380.99999999997,75
Corona,4407.7,2014.3,4400.8,86
Johnnie Walker,4406.20000000002,2015.6,4428.5,90
Chanel,4405.90000000001,2003.9,4395.8,45
Johnnie Walker,4405,2017,4396.20000000001,95
海克斯城,4404,2010,4387.00000000002,61
Philips,4403.8,2003.7,4412.40000000001,45
Adobe,4402.19999999996,2011.6,4363.5,68
蛮神部落,4401.29999999997,2014.3,4341.20000000003,87
海克斯之乡,4400.89999999988,2012.1,4271,74
Corona,4400.8,2014.2,4393.89999999999,86
Starbucks,4399,2013,4365.30000000003,80
Kia,4398.5,2012.5,4336.60000000006,78
Johnnie Walker,4396.20000000001,2016.9,4387.4,92
Chanel,4395.8,2003.8,4385.7,45
Philips,4395.2,2003.8,4403.8,46
Nissan,4394,2011.5,4279.0000000001,67
Corona,4393.89999999999,2014.1,4387,85
冰霜部落,4392.59999999997,2013.3,4338.40000000003,81
星空冰原,4391.60000000003,2015.2,4317.29999999993,89
Johnnie Walker,4389.80000000002,2012.2,4345.39999999996,76
弗雷尔卓德,4388.20000000013,2000.1,4528,33
Danone,4387.59999999998,2003.6,4362.5,45
Johnnie Walker,4387.4,2016.8,4378.6,92
海克斯城,4387.00000000002,2009.9,4369.99999999999,59
Corona,4387,2014,4375.90000000001,85
Shell,4386.99999999998,2010.8,4339.00000000002,65
Tiffany & Co.,4386.70000000002,2010.7,4349.59999999997,64
Philips,4386.59999999999,2003.9,4395.2,46
Chanel,4385.7,2003.7,4375.59999999999,46
弗雷尔卓德,4385.69999999998,2005.3,4339.80000000002,51
adidas,4385.40000000002,2006.2,4337.69999999996,54
Johnnie Walker,4383.89999999999,2015.7,4406.20000000002,90
金,4383.00000000003,2007.4,4350.99999999999,58
海克斯城,4382.20000000003,2007.4,4345.39999999998,59
烈阳,4381.99999999998,2010.8,4334.00000000002,66
风,4381.99999999995,2005.6,4332.5,52
海克斯城,4381.60000000003,2008.6,4418.5,60
Jack Daniel's,4380.99999999997,2012.1,4352,75
Johnnie Walker,4378.6,2016.7,4369.79999999999,92
Johnson & Johnson,4378,2012,4347.40000000003,72
Philips,4378,2004,4386.59999999999,48
Hyundai,4377.99999999998,2006.8,4340.50000000002,56
土,4376.89999999994,2014.1,4313,86
Corona,4375.90000000001,2013.9,4364.79999999999,82
Chanel,4375.59999999999,2003.6,4365.5,46
Audi,4375.29999999997,2006.3,4305.20000000003,55
星空部落,4371.59999999997,2013.3,4316.40000000003,82
深海之地,4371.59999999993,2011.6,4300.5,69
海克斯城,4369.99999999999,2009.8,4353.00000000001,59
Johnnie Walker,4369.79999999999,2016.6,4361,92
瓦罗兰平原,4368.60000000003,2015.2,4309.79999999995,90
Allianz,4367.5,2009.5,4260.2000000001,58
Chanel,4365.5,2003.5,4355.40000000001,45
Starbucks,4365.30000000003,2012.9,4331.59999999998,79
Corona,4364.79999999999,2013.8,4353.70000000001,83
Adobe,4363.5,2011.5,4324.80000000004,68
Danone,4362.5,2003.5,4337.40000000002,46
Johnnie Walker,4361.60000000001,2015.8,4383.89999999999,90
Johnnie Walker,4361,2016.5,4352.20000000001,92
Chanel,4355.40000000001,2003.4,4345.3,45
Corona,4353.70000000001,2013.7,4342.59999999999,83
海克斯城,4353.00000000001,2009.7,4335.99999999998,59
Johnnie Walker,4352.20000000001,2016.4,4343.4,92
Jack Daniel's,4352,2012,4348.7,73
冰,4351,2010,4338.40000000001,62
金,4350.99999999999,2007.3,4319.00000000001,58
瓦罗兰教会,4349.80000000003,2012.2,4285.39999999994,77
Tiffany & Co.,4349.59999999997,2010.6,4312.5,64
Jack Daniel's,4348.7,2011.9,4345.4,70
Johnson & Johnson,4347.40000000003,2011.9,4316.79999999999,71
Jack Daniel's,4345.4,2011.8,4342.1,70
海克斯城,4345.39999999998,2007.3,4308.60000000002,59
Johnnie Walker,4345.39999999996,2012.1,4301,76
Chanel,4345.3,2003.3,4335.2,45
海克斯城,4344.69999999998,2008.7,4381.60000000003,60
Cartier,4343.60000000007,2010.4,4270.69999999997,63
Johnnie Walker,4343.4,2016.3,4334.6,92
Corona,4342.59999999999,2013.6,4331.5,83
Jack Daniel's,4342.1,2011.7,4338.8,70
Burberry,4342,2012,4281.00000000006,74
蛮神部落,4341.20000000003,2014.2,4281.09999999995,87
Hyundai,4340.50000000002,2006.7,4302.99999999997,56
弗雷尔卓德,4339.80000000002,2005.2,4293.89999999996,51
Johnnie Walker,4339.29999999998,2015.9,4361.60000000001,90
Shell,4339.00000000002,2010.7,4290.99999999996,65
Jack Daniel's,4338.8,2011.6,4335.5,70
冰霜部落,4338.40000000003,2013.2,4284.19999999995,81
冰,4338.40000000001,2009.9,4325.79999999999,60
adidas,4337.69999999996,2006.1,4290,53
Danone,4337.40000000002,2003.4,4312.29999999999,46
冰霜部落,4337,2009,4664.1999999997,58
Kia,4336.60000000006,2012.4,4274.69999999997,78
海克斯城,4335.99999999998,2009.6,4319,59
Jack Daniel's,4335.5,2011.5,4332.2,69
Chanel,4335.2,2003.2,4325.09999999999,45
Johnnie Walker,4334.6,2016.2,4325.79999999999,92
烈阳,4334.00000000002,2010.7,4285.99999999996,66
风,4332.5,2005.5,4283.00000000005,52
Jack Daniel's,4332.2,2011.4,4328.9,67
Starbucks,4331.59999999998,2012.8,4297.90000000002,79
Corona,4331.5,2013.5,4320.40000000001,83
蛮神部落,4331,2013,4291.80000000004,81
Jack Daniel's,4328.9,2011.3,4325.6,67
召唤师起源,4327.99999999992,2006.1,4235,54
冰,4325.79999999999,2009.8,4313.20000000001,60
Johnnie Walker,4325.79999999999,2016.1,4317,92
Jack Daniel's,4325.6,2011.2,4322.3,67
Chanel,4325.09999999999,2003.1,4315,45
Adobe,4324.80000000004,2011.4,4286.09999999998,68
Jack Daniel's,4322.3,2011.1,4319,67
Corona,4320.40000000001,2013.4,4309.29999999999,83
蛮神部落,4320.00000000001,2013.1,4331,81
金,4319.00000000001,2007.2,4286.99999999997,58
Jack Daniel's,4319,2011,4290.70000000003,67
海克斯城,4319,2009.5,4302.00000000002,59
星空冰原,4317.29999999993,2015.1,4243,89
Johnnie Walker,4317,2016,4339.29999999998,92
Johnson & Johnson,4316.79999999999,2011.8,4286.20000000001,71
星空部落,4316.40000000003,2013.2,4261.19999999995,82
Chanel,4315,2003,4310.7,45
冰,4313.20000000001,2009.7,4300.59999999999,60
土,4313,2014,4313,86
Tiffany & Co.,4312.5,2010.5,4275.40000000003,64
Danone,4312.29999999999,2003.3,4287.20000000001,46
Chanel,4310.7,2002.9,4306.4,44
瓦罗兰平原,4309.79999999995,2015.1,4251,90
Corona,4309.29999999999,2013.3,4298.20000000001,83
蛮神部落,4308.99999999999,2013.2,4320.00000000001,83
海克斯城,4308.60000000002,2007.2,4271.79999999997,59
海克斯城,4307.80000000002,2008.8,4344.69999999998,60
Chanel,4306.4,2002.8,4302.1,44
Audi,4305.20000000003,2006.2,4235.09999999994,55
Hyundai,4302.99999999997,2006.6,4265.5,56
Chanel,4302.1,2002.7,4297.8,44
海克斯城,4302.00000000002,2009.4,4284.99999999999,58
Nintendo,4301.29999999982,2013.9,4499.60000000009,83
Johnnie Walker,4301,2012,4255.10000000004,75
冰,4300.59999999999,2009.6,4288,60
深海之地,4300.5,2011.5,4229.40000000007,70
Corona,4298.20000000001,2013.2,4287.09999999999,84
蛮神部落,4298.00000000001,2013.3,4308.99999999999,84
Starbucks,4297.90000000002,2012.7,4264.19999999997,79
Chanel,4297.8,2002.6,4293.5,44
弗雷尔卓德,4293.89999999996,2005.1,4248,51
Chanel,4293.5,2002.5,4289.2,44
蛮神部落,4291.80000000004,2012.9,4252.59999999998,80
Shell,4290.99999999996,2010.6,4243,65
Jack Daniel's,4290.70000000003,2010.9,4262.39999999999,67
adidas,4290,2006,4264.30000000002,53
Chanel,4289.2,2002.4,4284.9,44
冰,4288,2009.5,4275.40000000001,60
Danone,4287.20000000001,2003.2,4262.09999999998,46
Corona,4287.09999999999,2013.1,4276,82
蛮神部落,4286.99999999999,2013.4,4298.00000000001,84
金,4286.99999999997,2007.1,4255,58
Johnson & Johnson,4286.20000000001,2011.7,4255.59999999997,71
Adobe,4286.09999999998,2011.3,4247.40000000002,68
烈阳,4285.99999999996,2010.6,4238,66
瓦罗兰教会,4285.39999999994,2012.1,4221,77
海克斯城,4284.99999999999,2009.3,4268.00000000001,58
Chanel,4284.9,2002.3,4280.6,44
冰霜部落,4284.19999999995,2013.1,4230,83
风,4283.00000000005,2005.4,4233.49999999998,52
蛮神部落,4281.09999999995,2014.1,4221,87
Burberry,4281.00000000006,2011.9,4219.99999999997,72
冰,4281,2008,4266.40000000001,61
Chanel,4280.6,2002.2,4276.3,44
Nissan,4279.0000000001,2011.4,4163.99999999995,69
Chanel,4276.3,2002.1,4272,44
Corona,4276,2013,4254.50000000002,82
蛮神部落,4276,2013.5,4286.99999999999,84
Tiffany & Co.,4275.40000000003,2010.4,4238.29999999998,64
冰,4275.40000000001,2009.4,4262.79999999999,59
冰,4275.40000000001,2008.1,4281,61
Kia,4274.69999999997,2012.3,4212.80000000003,78
Chanel,4272,2002,4271.3,44
海克斯城,4271.79999999997,2007.1,4235,59
Chanel,4271.3,2001.9,4270.6,39
海克斯之乡,4271,2012,NA,76
海克斯城,4270.89999999997,2008.9,4307.80000000002,60
Cartier,4270.69999999997,2010.3,4197.80000000003,63
Chanel,4270.6,2001.8,4269.9,39
Chanel,4269.9,2001.7,4269.2,39
冰,4269.8,2008.2,4275.40000000001,61
Chanel,4269.2,2001.6,4268.5,39
Chanel,4268.5,2001.5,4267.8,39
海克斯城,4268.00000000001,2009.2,4250.99999999998,58
Chanel,4267.8,2001.4,4267.1,39
Chanel,4267.1,2001.3,4266.4,39
冰,4266.40000000001,2007.9,4251.79999999999,60
Chanel,4266.4,2001.2,4265.7,39
Chanel,4265.7,2001.1,4265,39
Hyundai,4265.5,2006.5,4228.00000000003,56
蛮神部落,4265.00000000001,2013.6,4276,84
Chanel,4265,2001,4252.60000000001,39
adidas,4264.30000000002,2005.9,4238.59999999999,53
冰,4264.2,2008.3,4269.8,61
Starbucks,4264.19999999997,2012.6,4230.5,79
冰,4262.79999999999,2009.3,4250.20000000001,59
Jack Daniel's,4262.39999999999,2010.8,4234.10000000001,67
Danone,4262.09999999998,2003.1,4237,46
星空部落,4261.19999999995,2013.1,4206,84
Allianz,4260.2000000001,2009.4,4152.89999999995,60
冰,4258.59999999999,2008.4,4264.2,61
Johnson & Johnson,4255.59999999997,2011.6,4225,71
Johnnie Walker,4255.10000000004,2011.9,4209.19999999998,73
金,4255,2007,4214.90000000004,58
Corona,4254.50000000002,2012.9,4232.99999999999,81
蛮神部落,4253.99999999999,2013.7,4265.00000000001,84
冰,4253,2008.5,4258.59999999999,61
Chanel,4252.60000000001,2000.9,4240.19999999999,33
蛮神部落,4252.59999999998,2012.8,4213.40000000002,80
冰,4251.79999999999,2007.8,4237.20000000001,60
瓦罗兰平原,4251,2015,4251,89
海克斯城,4250.99999999998,2009.1,4234,58
冰,4250.20000000001,2009.2,4237.59999999999,59
弗雷尔卓德,4248.39999999994,2000.2,4388.20000000013,33
弗雷尔卓德,4248,2005,4238.80000000001,51
Adobe,4247.40000000002,2011.2,4208.69999999996,68
冰,4247.40000000001,2008.6,4253,61
蛮神部落,4243.00000000001,2013.8,4253.99999999999,84
星空冰原,4243,2015,4243,90
Shell,4243,2010.5,4195.00000000004,65
冰,4241.8,2008.7,4247.40000000001,61
Chanel,4240.19999999999,2000.8,4227.80000000001,33
弗雷尔卓德,4238.80000000001,2004.9,4229.6,49
adidas,4238.59999999999,2005.8,4212.90000000001,53
Tiffany & Co.,4238.29999999998,2010.3,4201.20000000002,64
烈阳,4238,2010.5,4190.00000000004,66
冰,4237.59999999999,2009.1,4225,59
冰,4237.20000000001,2007.7,4222.59999999999,60
Danone,4237,2003,4218.70000000002,46
冰,4236.2,2008.8,4241.8,61
Cartier,4236,2008,4197.60000000003,62
Audi,4235.09999999994,2006.1,4165,55
海克斯城,4235,2007,4204.20000000003,59
召唤师起源,4235,2006,4184.50000000005,54
Jack Daniel's,4234.10000000001,2010.7,4205.79999999997,67
海克斯城,4234,2009,4270.89999999997,59
风,4233.49999999998,2005.3,4184.00000000002,52
Corona,4232.99999999999,2012.8,4211.50000000001,81
蛮神部落,4231.99999999999,2013.9,4243.00000000001,84
冰霜部落,4231.4000000001,2009.1,4337,60
冰,4230.59999999999,2008.9,4236.2,61
Starbucks,4230.5,2012.5,4196.80000000003,79
冰霜部落,4230,2013,4192.70000000003,83
弗雷尔卓德,4229.6,2004.8,4220.4,49
深海之地,4229.40000000007,2011.4,4158.29999999997,70
Hyundai,4228.00000000003,2006.4,4190.49999999998,56
Chanel,4227.80000000001,2000.7,4215.39999999999,33
Johnson & Johnson,4225,2011.5,4194.40000000003,71
冰,4225,2009,4230.59999999999,60
冰,4222.59999999999,2007.6,4208,60
蛮神部落,4221,2014,4231.99999999999,87
瓦罗兰教会,4221,2012,4164.00000000005,77
弗雷尔卓德,4220.4,2004.7,4211.19999999999,49
Burberry,4219.99999999997,2011.8,4159.00000000003,72
Danone,4218.70000000002,2002.9,4200.39999999999,45
Chanel,4215.39999999999,2000.6,4203,33
金,4214.90000000004,2006.9,4174.79999999998,57
召唤师学院,4214,2018,4214,100
蛮神部落,4213.40000000002,2012.7,4174.19999999996,80
adidas,4212.90000000001,2005.7,4187.19999999998,53
Kia,4212.80000000003,2012.2,4150.89999999994,78
Corona,4211.50000000001,2012.7,4189.99999999998,81
弗雷尔卓德,4211.19999999999,2004.6,4202,49
Cartier,4209.20000000002,2008.1,4236,62
Johnnie Walker,4209.19999999998,2011.8,4163.30000000002,73
Adobe,4208.69999999996,2011.1,4170,68
冰,4208,2007.5,4193.40000000001,60
Tiffany & Co.,4208,2008,4187.50000000002,63
星空部落,4206,2013,4175.00000000003,84
Jack Daniel's,4205.79999999997,2010.6,4177.5,67
海克斯城,4204.20000000003,2006.9,4173.39999999999,58
Chanel,4203,2000.5,4190.60000000001,33
弗雷尔卓德,4202,2004.5,4192.80000000001,49
Tiffany & Co.,4201.20000000002,2010.2,4164.09999999997,63
Danone,4200.39999999999,2002.8,4182.10000000001,45
Cartier,4197.80000000003,2010.2,4124.89999999993,64
Cartier,4197.60000000003,2007.9,4159.19999999998,61
Starbucks,4196.80000000003,2012.4,4163.09999999998,79
Shell,4195.00000000004,2010.4,4146.99999999998,65
Johnson & Johnson,4194.40000000003,2011.4,4163.79999999999,71
冰,4193.40000000001,2007.4,4178.79999999999,60
弗雷尔卓德,4192.80000000001,2004.4,4183.6,49
冰霜部落,4192.70000000003,2012.9,4155.39999999998,82
Chanel,4190.60000000001,2000.4,4178.19999999999,33
Hyundai,4190.49999999998,2006.3,4153.00000000002,56
烈阳,4190.00000000004,2010.4,4141.99999999998,66
Corona,4189.99999999998,2012.6,4168.5,80
Tiffany & Co.,4187.50000000002,2007.9,4166.99999999999,62
Tiffany & Co.,4187.20000000002,2008.1,4208,63
adidas,4187.19999999998,2005.6,4161.5,53
召唤师起源,4184.50000000005,2005.9,4133.99999999998,54
风,4184.00000000002,2005.2,4134.49999999995,52
弗雷尔卓德,4183.6,2004.3,4174.4,49
Cartier,4182.39999999999,2008.2,4209.20000000002,62
Danone,4182.10000000001,2002.7,4163.79999999998,45
冰,4178.79999999999,2007.3,4164.20000000001,60
Chanel,4178.19999999999,2000.3,4165.80000000001,33
Jack Daniel's,4177.5,2010.5,4149.20000000003,67
星空部落,4175.00000000003,2012.9,4143.99999999999,83
金,4174.79999999998,2006.8,4134.70000000002,57
弗雷尔卓德,4174.4,2004.2,4165.19999999999,49
蛮神部落,4174.19999999996,2012.6,4135,81
海克斯城,4173.39999999999,2006.8,4142.60000000001,58
Adobe,4170,2011,4115.60000000005,68
Corona,4168.5,2012.5,4147.00000000002,80
Tiffany & Co.,4166.99999999999,2007.8,4146.50000000001,61
Tiffany & Co.,4166.39999999999,2008.2,4187.20000000002,63
Chanel,4165.80000000001,2000.2,4153.39999999999,34
弗雷尔卓德,4165.19999999999,2004.1,4156,49
Audi,4165,2006,4117.10000000004,55
冰,4164.20000000001,2007.2,4149.59999999999,60
Tiffany & Co.,4164.09999999997,2010.1,4127,63
瓦罗兰教会,4164.00000000005,2011.9,4106.99999999997,74
Nissan,4163.99999999995,2011.3,4049.00000000005,69
Johnson & Johnson,4163.79999999999,2011.3,4133.20000000001,70
Danone,4163.79999999998,2002.6,4145.5,45
Johnnie Walker,4163.30000000002,2011.7,4117.39999999996,72
Starbucks,4163.09999999998,2012.3,4129.40000000002,79
adidas,4161.5,2005.5,4135.80000000002,53
Cartier,4159.19999999998,2007.8,4120.80000000002,62
Burberry,4159.00000000003,2011.7,4097.99999999994,73
深海之地,4158.29999999997,2011.3,4087.20000000003,71
弗雷尔卓德,4156,2004,4080.70000000007,49
Cartier,4155.60000000001,2008.3,4182.39999999999,62
冰霜部落,4155.39999999998,2012.8,4118.10000000002,82
Johnson & Johnson,4155,2010,4124.20000000003,63
Chanel,4153.39999999999,2000.1,4141,34
Hyundai,4153.00000000002,2006.2,4115.49999999997,56
Allianz,4152.89999999995,2009.3,4045.60000000005,60
Kia,4150.89999999994,2012.1,4089,78
冰,4149.59999999999,2007.1,4135,60
Jack Daniel's,4149.20000000003,2010.4,4120.89999999999,67
Corona,4147.00000000002,2012.4,4125.49999999999,80
Shell,4146.99999999998,2010.3,4099.00000000002,65
Johnson & Johnson,4146.70000000001,2010.1,4155,64
Tiffany & Co.,4146.50000000001,2007.7,4125.99999999998,61
Tiffany & Co.,4145.60000000001,2008.3,4166.39999999999,63
Danone,4145.5,2002.5,4127.20000000002,45
星空部落,4143.99999999999,2012.8,4113.00000000001,83
海克斯城,4142.60000000001,2006.7,4111.79999999997,57
烈阳,4141.99999999998,2010.3,4094.00000000002,66
Chanel,4141,2000,4141,34
Johnson & Johnson,4138.4,2010.2,4146.70000000001,65
adidas,4135.80000000002,2005.4,4110.09999999999,53
蛮神部落,4135,2012.5,4095.80000000004,81
冰,4135,2007,4119.20000000001,60
金,4134.70000000002,2006.7,4094.59999999996,58
风,4134.49999999995,2005.1,4085,52
召唤师起源,4133.99999999998,2005.8,4083.50000000002,54
Johnson & Johnson,4133.20000000001,2011.2,4102.59999999997,69
Johnson & Johnson,4130.1,2010.3,4138.4,67
Starbucks,4129.40000000002,2012.2,4095.69999999997,79
Cartier,4128.79999999998,2008.4,4155.60000000001,62
Danone,4127.20000000002,2002.4,4108.89999999999,45
Tiffany & Co.,4127,2010,4114.30000000001,64
Tiffany & Co.,4125.99999999998,2007.6,4105.5,61
冰霜部落,4125.79999999995,2009.2,4231.4000000001,60
Corona,4125.49999999999,2012.3,4104.00000000001,80
Cartier,4124.89999999993,2010.1,4052,65
Tiffany & Co.,4124.79999999998,2008.4,4145.60000000001,63
Johnson & Johnson,4124.20000000003,2009.9,4093.39999999999,61
Johnson & Johnson,4121.79999999999,2010.4,4130.1,68
Jack Daniel's,4120.89999999999,2010.3,4092.60000000001,68
Cartier,4120.80000000002,2007.7,4082.39999999997,62
冰,4119.20000000001,2006.9,4103.39999999999,59
冰霜部落,4118.10000000002,2012.7,4080.79999999997,82
Johnnie Walker,4117.39999999996,2011.6,4071.5,72
Audi,4117.10000000004,2005.9,4069.19999999998,55
Adobe,4115.60000000005,2010.9,4061.19999999998,68
Hyundai,4115.49999999997,2006.1,4078,56
Tiffany & Co.,4114.30000000001,2009.9,4101.59999999999,62
Johnson & Johnson,4113.5,2010.5,4121.79999999999,68
星空部落,4113.00000000001,2012.7,4081.99999999997,83
海克斯城,4111.79999999997,2006.6,4081,57
adidas,4110.09999999999,2005.3,4084.40000000001,53
Danone,4108.89999999999,2002.3,4090.60000000001,45
弗雷尔卓德,4108.60000000006,2000.3,4248.39999999994,34
瓦罗兰教会,4106.99999999997,2011.8,4050.00000000003,74
Tiffany & Co.,4105.5,2007.5,4085.00000000002,61
Johnson & Johnson,4105.20000000001,2010.6,4113.5,68
Corona,4104.00000000001,2012.2,4082.49999999998,80
Tiffany & Co.,4104,2008.5,4124.79999999998,62
冰,4103.39999999999,2006.8,4087.60000000001,59
Johnson & Johnson,4102.59999999997,2011.1,4072,69
Cartier,4102,2008.5,4128.79999999998,63
Tiffany & Co.,4101.59999999999,2009.8,4088.90000000001,61
Shell,4099.00000000002,2010.2,4050.99999999996,66
Burberry,4097.99999999994,2011.6,4037,73
Johnson & Johnson,4096.9,2010.7,4105.20000000001,68
蛮神部落,4095.80000000004,2012.4,4056.59999999998,81
Starbucks,4095.69999999997,2012.1,4062,79
金,4094.59999999996,2006.6,4054.5,58
烈阳,4094.00000000002,2010.2,4045.99999999996,67
Johnson & Johnson,4093.39999999999,2009.8,4062.60000000001,62
Jack Daniel's,4092.60000000001,2010.2,4064.29999999997,68
Danone,4090.60000000001,2002.2,4072.29999999998,45
Kia,4089,2012,4089,78
Tiffany & Co.,4088.90000000001,2009.7,4076.19999999999,61
Johnson & Johnson,4088.6,2010.8,4096.9,68
冰,4087.60000000001,2006.7,4071.79999999999,59
深海之地,4087.20000000003,2011.2,4016.09999999994,70
Tiffany & Co.,4085.00000000002,2007.4,4064.49999999999,61
风,4085,2005,4056.60000000003,52
adidas,4084.40000000001,2005.2,4058.69999999998,53
召唤师起源,4083.50000000002,2005.7,4032.99999999995,54
Tiffany & Co.,4083.20000000002,2008.6,4104,62
Corona,4082.49999999998,2012.1,4061,80
Cartier,4082.39999999997,2007.6,4044,62
星空部落,4081.99999999997,2012.6,4051,82
海克斯城,4081,2006.5,4050.20000000003,57
冰霜部落,4080.79999999997,2012.6,4043.5,83
弗雷尔卓德,4080.70000000007,2003.9,4005.39999999997,47
Johnson & Johnson,4080.29999999999,2010.9,4088.6,69
Hyundai,4078,2006,4018.20000000005,56
Tiffany & Co.,4076.19999999999,2009.6,4063.5,61
Cartier,4075.20000000002,2008.6,4102,63
Danone,4072.29999999998,2002.1,4054,45
Johnson & Johnson,4072,2011,4080.29999999999,69
冰,4071.79999999999,2006.6,4056,59
Johnnie Walker,4071.5,2011.5,4025.60000000004,72
Audi,4069.19999999998,2005.8,4021.30000000002,55
Tiffany & Co.,4064.49999999999,2007.3,4044.00000000001,61
Jack Daniel's,4064.29999999997,2010.1,4036,66
Tiffany & Co.,4063.5,2009.5,4050.80000000001,61
Johnson & Johnson,4062.60000000001,2009.7,4031.79999999997,62
Tiffany & Co.,4062.39999999999,2008.7,4083.20000000002,62
Starbucks,4062,2012,4022.10000000004,79
Adobe,4061.19999999998,2010.8,4006.80000000002,69
Corona,4061,2012,4047.30000000001,80
adidas,4058.69999999998,2005.1,4033,53
风,4056.60000000003,2004.9,4028.19999999999,50
蛮神部落,4056.59999999998,2012.3,4017.40000000002,81
冰,4056,2006.5,4040.20000000001,58
金,4054.5,2006.5,4014.40000000004,59
Danone,4054,2002,4054,45
Cartier,4052,2010,4043.60000000001,65
星空部落,4051,2012.5,4020.00000000003,82
Shell,4050.99999999996,2010.1,4003,67
Tiffany & Co.,4050.80000000001,2009.4,4038.09999999999,61
海克斯城,4050.20000000003,2006.4,4019.39999999999,57
瓦罗兰教会,4050.00000000003,2011.7,3992.99999999995,74
Nissan,4049.00000000005,2011.2,3933.9999999999,71
Cartier,4048.39999999999,2008.7,4075.20000000002,63
Corona,4047.30000000001,2011.9,4033.59999999999,75
烈阳,4045.99999999996,2010.1,3998,68
Allianz,4045.60000000005,2009.2,3938.2999999999,61
Tiffany & Co.,4044.00000000001,2007.2,4023.49999999998,61
Cartier,4044,2007.5,4005.60000000003,62
Cartier,4043.60000000001,2009.9,4035.2,63
冰霜部落,4043.5,2012.5,4006.20000000003,83
Tiffany & Co.,4041.60000000001,2008.8,4062.39999999999,62
冰,4040.20000000001,2006.4,4024.39999999999,58
Tiffany & Co.,4038.09999999999,2009.3,4025.40000000001,61
Burberry,4037,2011.5,3976.00000000006,73
Jack Daniel's,4036,2010,NA,66
Cartier,4035.2,2009.8,4026.8,63
Corona,4033.59999999999,2011.8,4019.90000000001,75
adidas,4033,2005,4003.70000000003,53
Allianz,4033,2008,4025.40000000001,64
召唤师起源,4032.99999999995,2005.6,3982.5,54
Johnson & Johnson,4031.79999999997,2009.6,4001,62
风,4028.19999999999,2004.8,3999.80000000001,50
Cartier,4026.8,2009.7,4018.39999999999,63
Johnnie Walker,4025.60000000004,2011.4,3979.69999999998,72
Allianz,4025.40000000001,2007.9,4017.8,63
Tiffany & Co.,4025.40000000001,2009.2,4012.69999999999,62
冰,4024.39999999999,2006.3,4008.60000000001,57
Tiffany & Co.,4023.49999999998,2007.1,4003,61
Starbucks,4022.10000000004,2011.9,3982.19999999998,76
Cartier,4021.60000000001,2008.8,4048.39999999999,63
Audi,4021.30000000002,2005.7,3973.39999999996,55
Tiffany & Co.,4020.79999999998,2008.9,4041.60000000001,62
冰霜部落,4020.20000000005,2009.3,4125.79999999995,62
星空部落,4020.00000000003,2012.4,3988.99999999999,82
Corona,4019.90000000001,2011.7,4006.19999999999,75
海克斯城,4019.39999999999,2006.3,3988.60000000001,58
Cartier,4018.39999999999,2009.6,4010,63
Hyundai,4018.20000000005,2005.9,3958.39999999997,56
Allianz,4017.8,2007.8,4010.2,63
蛮神部落,4017.40000000002,2012.2,3978.19999999996,81
